origin,destination,depart_time,arrive_time,airliner,duration_min,date,price,airport_origin_name,airport_destination_name
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-02,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,09:40:00,11:05:00,Bamboo Airways,85,2024-07-02,1577000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:05:00,19:30:00,Bamboo Airways,85,2024-07-02,1577000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:40:00,07:00:00,Vietnam Airlines,80,2024-07-02,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-02,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:25:00,14:45:00,VietJet Air,80,2024-07-02,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:50:00,20:10:00,Vietnam Airlines,80,2024-07-02,1746000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:00:00,07:20:00,Vietnam Airlines,80,2024-07-02,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:30:00,16:50:00,Vietnam Airlines,80,2024-07-02,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-02,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:05:00,12:25:00,VietJet Air,80,2024-07-02,1933400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,12:20:00,13:40:00,Vietnam Airlines,80,2024-07-02,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:05:00,14:25:00,Vietnam Airlines,80,2024-07-02,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-02,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:00:00,08:20:00,Vietnam Airlines,80,2024-07-02,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:55:00,10:15:00,Vietnam Airlines,80,2024-07-02,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,10:45:00,12:05:00,Vietnam Airlines,80,2024-07-02,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:45:00,13:05:00,Vietnam Airlines,80,2024-07-02,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:30:00,09:50:00,Vietnam Airlines,80,2024-07-02,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:10:00,23:30:00,VietJet Air,80,2024-07-02,2441000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:30:00,21:50:00,VietJet Air,80,2024-07-03,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:30:00,22:50:00,Vietravel Airlines,80,2024-07-03,1142840,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:45:00,01:05:00,Vietnam Airlines,80,2024-07-03,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:00:00,23:25:00,VietJet Air,85,2024-07-03,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,VietJet Air,80,2024-07-03,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:35:00,19:55:00,VietJet Air,80,2024-07-03,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:05:00,20:25:00,VietJet Air,80,2024-07-03,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:10:00,22:35:00,Bamboo Airways,85,2024-07-03,1275000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:15:00,22:35:00,Vietnam Airlines,80,2024-07-03,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:25:00,23:45:00,Vietnam Airlines,80,2024-07-03,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:10:00,09:30:00,Vietravel Airlines,80,2024-07-03,1380440,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-03,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:00:00,16:20:00,VietJet Air,80,2024-07-03,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:45:00,17:05:00,VietJet Air,80,2024-07-03,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:00:00,19:20:00,VietJet Air,80,2024-07-03,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:30:00,07:00:00,Bamboo Airways,90,2024-07-03,1415000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:45:00,22:05:00,Vietnam Airlines,80,2024-07-03,1486000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:55:00,22:25:00,Vietnam Airlines,90,2024-07-03,1486000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:05:00,08:25:00,VietJet Air,80,2024-07-03,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:25:00,14:45:00,VietJet Air,80,2024-07-03,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-03,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:00:00,15:25:00,Bamboo Airways,85,2024-07-03,1577000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:40:00,07:00:00,Vietnam Airlines,80,2024-07-03,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-03,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,09:40:00,11:05:00,Bamboo Airways,85,2024-07-03,1739000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:50:00,20:10:00,Vietnam Airlines,80,2024-07-03,1746000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:05:00,12:25:00,VietJet Air,80,2024-07-03,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:00:00,07:20:00,Vietnam Airlines,80,2024-07-03,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:30:00,16:50:00,Vietnam Airlines,80,2024-07-03,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:55:00,18:15:00,Vietnam Airlines,80,2024-07-03,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,12:20:00,13:40:00,Vietnam Airlines,80,2024-07-03,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:05:00,14:25:00,Vietnam Airlines,80,2024-07-03,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-03,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:00:00,08:20:00,Vietnam Airlines,80,2024-07-03,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:45:00,13:05:00,Vietnam Airlines,80,2024-07-03,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:30:00,09:50:00,Vietnam Airlines,80,2024-07-03,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:55:00,10:15:00,Vietnam Airlines,80,2024-07-03,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,10:45:00,12:05:00,Vietnam Airlines,80,2024-07-03,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:10:00,23:30:00,VietJet Air,80,2024-07-03,2441000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,Vietnam Airlines,80,2024-07-04,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:45:00,01:05:00,Vietnam Airlines,80,2024-07-04,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:30:00,22:50:00,Vietravel Airlines,80,2024-07-04,1240040,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:25:00,23:45:00,Vietnam Airlines,80,2024-07-04,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:05:00,20:25:00,VietJet Air,80,2024-07-04,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:00:00,23:25:00,VietJet Air,85,2024-07-04,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:10:00,23:30:00,VietJet Air,80,2024-07-04,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,VietJet Air,80,2024-07-04,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:10:00,22:35:00,Bamboo Airways,85,2024-07-04,1415000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-04,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:00:00,19:20:00,VietJet Air,80,2024-07-04,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:35:00,19:55:00,VietJet Air,80,2024-07-04,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:30:00,21:50:00,VietJet Air,80,2024-07-04,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:15:00,22:35:00,Vietnam Airlines,80,2024-07-04,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:00:00,16:20:00,VietJet Air,80,2024-07-04,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:45:00,17:05:00,VietJet Air,80,2024-07-04,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:05:00,19:30:00,Bamboo Airways,85,2024-07-04,1739000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-04,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:10:00,09:30:00,Vietravel Airlines,80,2024-07-04,1823240,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:40:00,07:00:00,Vietnam Airlines,80,2024-07-04,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-04,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:45:00,22:05:00,Vietnam Airlines,80,2024-07-04,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:55:00,22:25:00,Vietnam Airlines,90,2024-07-04,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:25:00,14:45:00,VietJet Air,80,2024-07-04,1933400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:05:00,08:25:00,VietJet Air,80,2024-07-04,2084600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:05:00,12:25:00,VietJet Air,80,2024-07-04,2084600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:00:00,07:20:00,Vietnam Airlines,80,2024-07-04,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:25:00,07:45:00,Vietnam Airlines,80,2024-07-04,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,09:40:00,11:05:00,Bamboo Airways,85,2024-07-04,2225000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:00:00,08:20:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:30:00,09:50:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:55:00,10:15:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,10:45:00,12:05:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:00:00,12:20:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:45:00,13:05:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:05:00,14:25:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:30:00,16:50:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:35:00,16:55:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:50:00,20:10:00,Vietnam Airlines,80,2024-07-04,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,Vietnam Airlines,80,2024-07-05,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:30:00,22:50:00,Vietravel Airlines,80,2024-07-05,1380440,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:30:00,07:00:00,Bamboo Airways,90,2024-07-05,1577000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:25:00,23:45:00,Vietnam Airlines,80,2024-07-05,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:45:00,01:05:00,Vietnam Airlines,80,2024-07-05,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:00:00,23:25:00,VietJet Air,85,2024-07-05,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:10:00,23:30:00,VietJet Air,80,2024-07-05,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,VietJet Air,80,2024-07-05,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:05:00,20:25:00,VietJet Air,80,2024-07-05,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:30:00,21:50:00,VietJet Air,80,2024-07-05,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:10:00,22:35:00,Bamboo Airways,85,2024-07-05,1577000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:00:00,16:20:00,VietJet Air,80,2024-07-05,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:00:00,19:20:00,VietJet Air,80,2024-07-05,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:35:00,19:55:00,VietJet Air,80,2024-07-05,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:05:00,22:25:00,Vietnam Airlines,80,2024-07-05,1746000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:15:00,22:35:00,Vietnam Airlines,80,2024-07-05,1746000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-05,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-05,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:05:00,09:30:00,Vietravel Airlines,85,2024-07-05,1823240,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,09:40:00,11:05:00,Bamboo Airways,85,2024-07-05,1901000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:00:00,15:25:00,Bamboo Airways,85,2024-07-05,1901000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:25:00,14:45:00,VietJet Air,80,2024-07-05,1933400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:45:00,17:05:00,VietJet Air,80,2024-07-05,1933400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:05:00,08:25:00,VietJet Air,80,2024-07-05,2084600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:05:00,12:25:00,VietJet Air,80,2024-07-05,2138600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:40:00,07:00:00,Vietnam Airlines,80,2024-07-05,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-05,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:45:00,22:05:00,Vietnam Airlines,80,2024-07-05,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:45:00,21:05:00,Vietnam Airlines,80,2024-07-05,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:00:00,07:20:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:25:00,07:45:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:00:00,08:20:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:30:00,09:50:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:55:00,10:15:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,10:45:00,12:05:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:00:00,12:20:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:45:00,13:05:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:05:00,14:25:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:30:00,16:50:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:35:00,16:55:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-05,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,VietJet Air,80,2024-07-06,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:30:00,22:50:00,Vietravel Airlines,80,2024-07-06,1142840,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:45:00,01:05:00,Vietnam Airlines,80,2024-07-06,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:00:00,23:25:00,VietJet Air,85,2024-07-06,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:25:00,23:45:00,Vietnam Airlines,80,2024-07-06,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:05:00,20:25:00,VietJet Air,80,2024-07-06,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:30:00,21:50:00,VietJet Air,80,2024-07-06,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:10:00,22:35:00,Bamboo Airways,85,2024-07-06,1275000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:00:00,22:25:00,Vietnam Airlines,85,2024-07-06,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:15:00,22:35:00,Vietnam Airlines,80,2024-07-06,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:35:00,19:55:00,VietJet Air,80,2024-07-06,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:45:00,17:05:00,VietJet Air,80,2024-07-06,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:00:00,19:20:00,VietJet Air,80,2024-07-06,1544600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-06,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:45:00,22:05:00,Vietnam Airlines,80,2024-07-06,1616000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-06,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:00:00,16:20:00,VietJet Air,80,2024-07-06,1663400,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:05:00,19:30:00,Bamboo Airways,85,2024-07-06,1739000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:25:00,14:45:00,VietJet Air,80,2024-07-06,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-06,1793000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:45:00,21:05:00,Vietnam Airlines,80,2024-07-06,1875000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:10:00,09:30:00,Vietravel Airlines,80,2024-07-06,1942040,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:40:00,07:00:00,Vietnam Airlines,80,2024-07-06,2026000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,09:40:00,11:05:00,Bamboo Airways,85,2024-07-06,2063000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:05:00,12:25:00,VietJet Air,80,2024-07-06,2084600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:05:00,08:25:00,VietJet Air,80,2024-07-06,2138600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:30:00,16:50:00,Vietnam Airlines,80,2024-07-06,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-06,2178000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,06:00:00,07:20:00,Vietnam Airlines,80,2024-07-06,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,13:05:00,14:25:00,Vietnam Airlines,80,2024-07-06,2318000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:10:00,23:30:00,VietJet Air,80,2024-07-06,2441000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,07:00:00,08:20:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:30:00,09:50:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:55:00,10:15:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,10:45:00,12:05:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,11:45:00,13:05:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,12:20:00,13:40:00,Vietnam Airlines,80,2024-07-06,2499000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:30:00,21:50:00,VietJet Air,80,2024-07-07,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:30:00,22:50:00,Vietravel Airlines,80,2024-07-07,1142840,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:45:00,01:05:00,Vietnam Airlines,80,2024-07-07,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:00:00,23:25:00,VietJet Air,85,2024-07-07,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,23:05:00,00:25:00,VietJet Air,80,2024-07-07,1112600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:45:00,22:05:00,Vietnam Airlines,80,2024-07-07,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:05:00,22:25:00,Vietnam Airlines,80,2024-07-07,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:15:00,22:35:00,Vietnam Airlines,80,2024-07-07,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,22:25:00,23:45:00,Vietnam Airlines,80,2024-07-07,1227000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:00:00,19:20:00,VietJet Air,80,2024-07-07,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,19:05:00,20:25:00,VietJet Air,80,2024-07-07,1242200,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,21:10:00,22:35:00,Bamboo Airways,85,2024-07-07,1275000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,20:10:00,21:35:00,Vietnam Airlines,85,2024-07-07,1368000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,08:05:00,09:30:00,Vietravel Airlines,85,2024-07-07,1380440,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:35:00,06:55:00,VietJet Air,80,2024-07-07,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,14:30:00,15:50:00,VietJet Air,80,2024-07-07,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:00:00,16:20:00,VietJet Air,80,2024-07-07,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,15:45:00,17:05:00,VietJet Air,80,2024-07-07,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:35:00,19:55:00,VietJet Air,80,2024-07-07,1382600,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,05:30:00,07:00:00,Bamboo Airways,90,2024-07-07,1415000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,16:20:00,17:40:00,Vietnam Airlines,80,2024-07-07,1486000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
SGN,DAD,18:50:00,20:10:00,Vietnam Airlines,80,2024-07-07,1486000,Tan Son Nhat Intl Airport,Da Nang Intl Airport
